"","regCodeExt","tumorType","metaCondition","condition","conditionCode","context","contextCode","regName","continuous","noCycles_Original","regString","shortString"
"1711","157.172.2321.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Belinostat monotherapy",TRUE,"Cont.","17.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;17.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;","17.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;1.Belinostat;"
"1712","157.172.2322.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Bendamustine monotherapy",TRUE,"Cont.","20.Bendamustine;1.Bendamustine;20.Bendamustine;1.Bendamustine;","20.Bendamustine;1.Bendamustine;"
"1713","157.172.2323.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Bexarotene monotherapy",TRUE,"Cont.","1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;","1.Bexarotene;1.Bexarotene;"
"1714","157.172.2324.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Bexarotene & Pralatrexate",TRUE,"Cont.","1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;","1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;0.Pralatrexate;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;1.Bexarotene;"
"1715","157.172.2325.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Denileukin diftitox monotherapy",TRUE,"Cont.","17.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;17.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;","17.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;1.Denileukindiftitox;"
"1716","157.172.2326.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Lenalidomide monotherapy",TRUE,"Cont.","8.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;","8.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;"
"1717","157.172.2327.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Methotrexate monotherapy",TRUE,"Cont.","7.Methotrexate;7.Methotrexate;7.Methotrexate;7.Methotrexate;7.Methotrexate;7.Methotrexate;7.Methotrexate;7.Methotrexate;","7.Methotrexate;7.Methotrexate;"
"1718","157.172.2328.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Mogamulizumab monotherapy",TRUE,"Cont.","7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;7.Mogamulizumab;","7.Mogamulizumab;7.Mogamulizumab;"
"1719","157.172.2328.2","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Mogamulizumab monotherapy",TRUE,"Cont.","14.Mogamulizumab;14.Mogamulizumab;14.Mogamulizumab;14.Mogamulizumab;","14.Mogamulizumab;14.Mogamulizumab;"
"1720","157.172.2329.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Pralatrexate monotherapy",TRUE,"Cont.","14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;","14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;"
"1721","157.172.2330.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Romidepsin monotherapy",TRUE,"Cont.","14.Romidepsin;7.Romidepsin;7.Romidepsin;14.Romidepsin;7.Romidepsin;7.Romidepsin;","14.Romidepsin;7.Romidepsin;7.Romidepsin;"
"1722","157.172.2331.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Relapsed or refractory",172,"Vorinostat monotherapy",TRUE,"Cont.","1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;1.Vorinostat;","1.Vorinostat;1.Vorinostat;"
"1723","157.207.2320.1","Malignant Hematology","T-cell and NK-cell neoplasms","Cutaneous T-cell lymphoma",157,"Upfront therapy",207,"PUVA",TRUE,"Cont.","3.Methoxsalen;2.Methoxsalen;2.Methoxsalen;3.Methoxsalen;2.Methoxsalen;2.Methoxsalen;","3.Methoxsalen;2.Methoxsalen;2.Methoxsalen;"
"1724","158.172.2340.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Relapsed or refractory",172,"L-Asparaginase, Vincristine, Prednisolone",TRUE,"Cont.","17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;","17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;"
"1725","158.195.2332.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"Cisplatin & RT",TRUE,"Cont.","7.Cisplatin;7.Cisplatin;7.Cisplatin;7.Cisplatin;7.Cisplatin;7.Cisplatin;7.Cisplatin;7.Cisplatin;","7.Cisplatin;7.Cisplatin;"
"1726","158.195.2333.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"DEP & RT",TRUE,"Cont.","25.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Etoposide;25.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Etoposide;","25.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Etoposide;"
"1727","158.195.2334.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"DeVIC & RT",TRUE,"Cont.","19.Carboplatin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;19.Carboplatin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;","19.Carboplatin;0.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;"
"1728","158.195.2335.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"GELOX/RT",TRUE,"Cont.","14.Asparaginase;0.Gemcitabine;0.Oxaliplatin;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Gemcitabine;14.Asparaginase;0.Gemcitabine;0.Oxaliplatin;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Gemcitabine;","14.Asparaginase;0.Gemcitabine;0.Oxaliplatin;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Gemcitabine;"
"1729","158.195.2336.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"LVP ""Sandwich""",NA,NA,"0.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;63.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;","0.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;63.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;17.Asparaginase;0.Vincristine;1.Asparaginase;1.Asparaginase;1.Asparaginase;1.Asparaginase;"
"1730","158.195.2337.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"MESA/RT",TRUE,"Cont.","17.Methotrexate;1.Etoposide;1.Etoposide;1.Etoposide;1.Pegaspargase;17.Methotrexate;1.Etoposide;1.Etoposide;1.Etoposide;1.Pegaspargase;","17.Methotrexate;1.Etoposide;1.Etoposide;1.Etoposide;1.Pegaspargase;"
"1731","158.195.2338.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Untreated",195,"SMILE",FALSE,"2","9.Methotrexate;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;4.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;","9.Methotrexate;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;1.Etoposide;0.Ifosfamide;4.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;"
"1732","158.44.2339.1","Malignant Hematology","T-cell and NK-cell neoplasms","Extranodal NK- and T-cell lymphoma, nasal type",158,"Consolidation after upfront therapy",44,"VIPD",FALSE,"3","19.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;19.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;","19.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;1.Cisplatin;0.Etoposide;0.Ifosfamide;"
"1733","159.93.2341.1","Malignant Hematology","T-cell and NK-cell neoplasms","Large granular lymphocytic leukemia",159,"Initial therapy",93,"Cyclophosphamide monotherapy",TRUE,"Cont.","1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;1.Cyclophosphamide;","1.Cyclophosphamide;1.Cyclophosphamide;"
"1734","16.169.388.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Cisplatin & Mitotane",TRUE,"Cont.","1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1735","16.169.389.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Doxorubicin monotherapy",TRUE,"Cont.","21.Doxorubicin;21.Doxorubicin;","21.Doxorubicin;21.Doxorubicin;"
"1736","16.169.390.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Mitotane & EDP",TRUE,"Cont.","1.Doxorubicin;0.Mitotane;1.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Doxorubicin;0.Mitotane;1.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Doxorubicin;0.Mitotane;1.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Cisplatin;0.Etoposide;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1737","16.169.390.2","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Mitotane & EDP",TRUE,"Cont.","1.Cisplatin;0.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Cisplatin;0.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Cisplatin;0.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Etoposide;0.Mitotane;1.Doxorubicin;0.Mitotane;1.Cisplatin;0.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1738","16.169.391.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Mitotane & Streptozocin",TRUE,"Cont.","1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1739","16.169.391.2","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Recurrent, locally advanced, or metastatic disease",169,"Mitotane & Streptozocin",TRUE,"Cont.","1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1740","16.4.386.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Adjuvant therapy",4,"Mitotane monotherapy",TRUE,"Cont.","1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Mitotane;1.Mitotane;"
"1741","16.4.387.1","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Adjuvant therapy",4,"Mitotane & Streptozocin",FALSE,"1","0.Streptozocin;1.Streptozocin;1.Streptozocin;1.Streptozocin;1.Streptozocin;","0.Streptozocin;1.Streptozocin;1.Streptozocin;1.Streptozocin;1.Streptozocin;"
"1742","16.4.387.2","Solid Tumor","Endocrine oncology","Adrenocortical carcinoma",16,"Adjuvant therapy",4,"Mitotane & Streptozocin",TRUE,"Cont.","1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;","1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;0.Streptozocin;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;1.Mitotane;"
"1743","160.172.2343.1","Malignant Hematology","T-cell and NK-cell neoplasms","NK- and T-cell lymphoma",160,"Relapsed or refractory",172,"AspaMetDex",TRUE,"Cont.","14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;","14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;"
"1744","160.172.2344.1","Malignant Hematology","T-cell and NK-cell neoplasms","NK- and T-cell lymphoma",160,"Relapsed or refractory",172,"AspaMetDex (Erwinaze)",TRUE,"Cont.","14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;","14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;"
"1745","160.172.2345.1","Malignant Hematology","T-cell and NK-cell neoplasms","NK- and T-cell lymphoma",160,"Relapsed or refractory",172,"Pembrolizumab monotherapy",TRUE,"Cont.","21.Pembrolizumab;21.Pembrolizumab;","21.Pembrolizumab;21.Pembrolizumab;"
"1746","160.195.2342.1","Malignant Hematology","T-cell and NK-cell neoplasms","NK- and T-cell lymphoma",160,"Untreated",195,"DDGP",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;"
"1747","161.180.2355.1","Malignant Hematology","T-cell and NK-cell neoplasms","Peripheral T-cell lymphoma",161,"Relapsed or refractory, non-randomized or retrospective data",180,"Chidamide monotherapy",TRUE,"Cont.","4.Chidamide;3.Chidamide;4.Chidamide;3.Chidamide;","4.Chidamide;3.Chidamide;"
"1748","161.180.2356.1","Malignant Hematology","T-cell and NK-cell neoplasms","Peripheral T-cell lymphoma",161,"Relapsed or refractory, non-randomized or retrospective data",180,"Forodesine monotherapy",TRUE,"Cont.","1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;","1.Forodesine;1.Forodesine;"
